inventory_id,product_id,supplier_id,date,stock_level,daily_demand,reorder_point,lead_time_days,days_of_coverage
INV-003710,P-010,S-041,2026-07-27,392,77,231,6,5.09
INV-003711,P-011,S-009,2026-07-27,401,102,306,12,3.93
INV-003712,P-012,S-025,2026-07-27,564,101,303,7,5.59
INV-003713,P-013,S-027,2026-07-27,438,131,393,3,3.35
INV-003714,P-014,S-015,2026-07-27,363,141,423,8,2.58
INV-003715,P-015,S-033,2026-07-27,367,79,237,5,4.65
INV-003716,P-016,S-026,2026-07-27,562,128,384,15,4.4
INV-003717,P-017,S-039,2026-07-27,468,103,309,12,4.55
INV-003718,P-018,S-048,2026-07-27,445,105,315,13,4.24
INV-003719,P-019,S-009,2026-07-27,430,76,228,12,5.66
INV-003720,P-020,S-044,2026-07-27,519,116,348,4,4.48
INV-003721,P-021,S-010,2026-07-27,364,84,252,5,4.34
INV-003722,P-022,S-029,2026-07-27,476,128,384,10,3.72
INV-003723,P-023,S-039,2026-07-27,430,74,222,12,5.81
INV-003724,P-024,S-029,2026-07-27,501,117,351,10,4.28
INV-003725,P-025,S-048,2026-07-27,518,112,336,13,4.63
INV-003726,P-026,S-010,2026-07-27,405,132,396,5,3.07
INV-003727,P-027,S-040,2026-07-27,444,126,378,5,3.53
INV-003728,P-028,S-044,2026-07-27,430,93,279,4,4.62
INV-003729,P-029,S-029,2026-07-27,531,62,186,10,8.56
INV-003730,P-030,S-041,2026-07-27,451,102,306,6,4.42
INV-003731,P-031,S-041,2026-07-27,446,127,381,6,3.51
INV-003732,P-032,S-008,2026-07-27,396,131,393,15,3.03
INV-003733,P-033,S-048,2026-07-27,426,91,273,13,4.69
INV-003734,P-034,S-011,2026-07-27,486,111,333,15,4.38
INV-003735,P-035,S-027,2026-07-27,515,78,234,3,6.61
INV-003736,P-036,S-014,2026-07-27,527,106,318,8,4.98
INV-003737,P-037,S-024,2026-07-27,512,96,288,10,5.33
INV-003738,P-038,S-035,2026-07-27,507,96,288,11,5.28
INV-003739,P-039,S-032,2026-07-27,396,90,270,13,4.41
INV-003740,P-040,S-050,2026-07-27,441,87,261,14,5.08
INV-003741,P-041,S-047,2026-07-27,469,103,309,12,4.56
INV-003742,P-042,S-033,2026-07-27,548,59,177,5,9.3
INV-003743,P-043,S-034,2026-07-27,410,97,291,3,4.23
INV-003744,P-044,S-038,2026-07-27,448,95,285,15,4.72
INV-003745,P-045,S-035,2026-07-27,462,133,399,11,3.47
INV-003746,P-046,S-036,2026-07-27,485,101,303,10,4.81
INV-003747,P-047,S-005,2026-07-27,435,61,183,7,7.14
INV-003748,P-048,S-012,2026-07-27,481,124,372,10,3.88
INV-003749,P-049,S-037,2026-07-27,567,123,369,8,4.61
INV-003750,P-050,S-028,2026-07-27,446,124,372,3,3.6
INV-003751,P-001,S-046,2026-07-28,364,123,369,6,2.96
INV-003752,P-002,S-012,2026-07-28,488,99,297,10,4.94
INV-003753,P-003,S-008,2026-07-28,418,93,279,15,4.5
INV-003754,P-004,S-018,2026-07-28,480,84,252,9,5.71
INV-003755,P-005,S-050,2026-07-28,475,107,321,14,4.44
INV-003756,P-006,S-014,2026-07-28,533,101,303,8,5.28
INV-003757,P-007,S-038,2026-07-28,530,120,360,15,4.42
INV-003758,P-008,S-045,2026-07-28,397,114,342,6,3.49
INV-003759,P-009,S-014,2026-07-28,484,109,327,8,4.44
INV-003760,P-010,S-018,2026-07-28,422,88,264,9,4.8
INV-003761,P-011,S-021,2026-07-28,473,73,219,12,6.49
INV-003762,P-012,S-020,2026-07-28,542,107,321,10,5.07
INV-003763,P-013,S-009,2026-07-28,383,106,318,12,3.62
INV-003764,P-014,S-026,2026-07-28,489,38,114,15,12.89
INV-003765,P-015,S-005,2026-07-28,501,118,354,7,4.25
INV-003766,P-016,S-024,2026-07-28,448,82,246,10,5.47
INV-003767,P-017,S-033,2026-07-28,513,107,321,5,4.8
INV-003768,P-018,S-040,2026-07-28,548,111,333,5,4.94
INV-003769,P-019,S-040,2026-07-28,403,138,414,5,2.92
INV-003770,P-020,S-027,2026-07-28,521,59,177,3,8.84
INV-003771,P-021,S-048,2026-07-28,423,105,315,13,4.04
INV-003772,P-022,S-002,2026-07-28,547,106,318,13,5.16
INV-003773,P-023,S-040,2026-07-28,621,100,300,5,6.22
INV-003774,P-024,S-012,2026-07-28,355,99,297,10,3.59
INV-003775,P-025,S-049,2026-07-28,465,102,306,13,4.57
INV-003776,P-026,S-019,2026-07-28,350,128,384,10,2.74
INV-003777,P-027,S-008,2026-07-28,453,108,324,15,4.2
INV-003778,P-028,S-006,2026-07-28,390,83,249,12,4.7
INV-003779,P-029,S-007,2026-07-28,434,109,327,3,3.99
INV-003780,P-030,S-017,2026-07-28,517,59,177,14,8.77
INV-003781,P-031,S-021,2026-07-28,496,98,294,12,5.06
INV-003782,P-032,S-016,2026-07-28,538,66,198,8,8.16
INV-003783,P-033,S-039,2026-07-28,519,102,306,12,5.1
INV-003784,P-034,S-025,2026-07-28,446,88,264,7,5.08
INV-003785,P-035,S-049,2026-07-28,489,92,276,13,5.32
INV-003786,P-036,S-027,2026-07-28,462,86,258,3,5.38
INV-003787,P-037,S-023,2026-07-28,416,95,285,12,4.38
INV-003788,P-038,S-046,2026-07-28,469,81,243,6,5.79
INV-003789,P-039,S-004,2026-07-28,493,96,288,5,5.14
INV-003790,P-040,S-007,2026-07-28,517,68,204,3,7.61
INV-003791,P-041,S-030,2026-07-28,393,120,360,7,3.28
INV-003792,P-042,S-005,2026-07-28,443,100,300,7,4.44
INV-003793,P-043,S-027,2026-07-28,418,111,333,3,3.77
INV-003794,P-044,S-014,2026-07-28,452,125,375,8,3.62
INV-003795,P-045,S-045,2026-07-28,421,101,303,6,4.17
INV-003796,P-046,S-045,2026-07-28,551,132,396,6,4.18
INV-003797,P-047,S-046,2026-07-28,493,78,234,6,6.32
INV-003798,P-048,S-035,2026-07-28,435,92,276,11,4.73
INV-003799,P-049,S-024,2026-07-28,469,60,180,10,7.82
INV-003800,P-050,S-027,2026-07-28,424,107,321,3,3.96
INV-003801,P-001,S-013,2026-07-29,494,93,279,4,5.31
INV-003802,P-002,S-043,2026-07-29,369,102,306,9,3.63
INV-003803,P-003,S-034,2026-07-29,408,99,297,3,4.12
INV-003804,P-004,S-038,2026-07-29,435,104,312,15,4.19
INV-003805,P-005,S-027,2026-07-29,389,97,291,3,4.02
INV-003806,P-006,S-002,2026-07-29,369,122,366,13,3.03
INV-003807,P-007,S-043,2026-07-29,436,110,330,9,3.97
INV-003808,P-008,S-015,2026-07-29,316,75,225,8,4.22
INV-003809,P-009,S-038,2026-07-29,443,114,342,15,3.89
INV-003810,P-010,S-033,2026-07-29,416,65,195,5,6.4
INV-003811,P-011,S-008,2026-07-29,338,121,363,15,2.8
INV-003812,P-012,S-039,2026-07-29,465,83,249,12,5.61
INV-003813,P-013,S-017,2026-07-29,522,120,360,14,4.35
INV-003814,P-014,S-001,2026-07-29,366,120,360,9,3.05
INV-003815,P-015,S-031,2026-07-29,366,119,357,9,3.08
INV-003816,P-016,S-034,2026-07-29,419,87,261,3,4.83
INV-003817,P-017,S-023,2026-07-29,390,56,168,12,6.97
INV-003818,P-018,S-007,2026-07-29,410,102,306,3,4.03
INV-003819,P-019,S-039,2026-07-29,433,121,363,12,3.58
INV-003820,P-020,S-038,2026-07-29,410,95,285,15,4.32
INV-003821,P-021,S-039,2026-07-29,393,68,204,12,5.79
INV-003822,P-022,S-028,2026-07-29,345,95,285,3,3.64
INV-003823,P-023,S-002,2026-07-29,431,101,303,13,4.27
INV-003824,P-024,S-006,2026-07-29,399,116,348,12,3.45
INV-003825,P-025,S-029,2026-07-29,444,87,261,10,5.11
INV-003826,P-026,S-012,2026-07-29,391,108,324,10,3.62
INV-003827,P-027,S-042,2026-07-29,504,100,300,14,5.04
INV-003828,P-028,S-037,2026-07-29,379,119,357,8,3.19
INV-003829,P-029,S-029,2026-07-29,412,95,285,10,4.34
INV-003830,P-030,S-019,2026-07-29,392,83,249,10,4.73
INV-003831,P-031,S-023,2026-07-29,359,114,342,12,3.15
INV-003832,P-032,S-019,2026-07-29,422,110,330,10,3.84
INV-003833,P-033,S-030,2026-07-29,469,85,255,7,5.52
INV-003834,P-034,S-008,2026-07-29,408,147,441,15,2.78
INV-003835,P-035,S-043,2026-07-29,447,56,168,9,7.99
INV-003836,P-036,S-050,2026-07-29,461,84,252,14,5.49
INV-003837,P-037,S-040,2026-07-29,425,105,315,5,4.05
INV-003838,P-038,S-002,2026-07-29,444,77,231,13,5.78
INV-003839,P-039,S-004,2026-07-29,416,104,312,5,4.0
INV-003840,P-040,S-033,2026-07-29,356,85,255,5,4.19
INV-003841,P-041,S-026,2026-07-29,346,79,237,15,4.38
INV-003842,P-042,S-023,2026-07-29,415,112,336,12,3.71
INV-003843,P-043,S-048,2026-07-29,514,65,195,13,7.91
INV-003844,P-044,S-035,2026-07-29,399,114,342,11,3.5
INV-003845,P-045,S-001,2026-07-29,365,88,264,9,4.15
INV-003846,P-046,S-047,2026-07-29,419,56,168,12,7.49
INV-003847,P-047,S-005,2026-07-29,417,58,174,7,7.2
INV-003848,P-048,S-025,2026-07-29,333,92,276,7,3.63
INV-003849,P-049,S-009,2026-07-29,489,99,297,12,4.94
INV-003850,P-050,S-017,2026-07-29,431,106,318,14,4.07
INV-003851,P-001,S-012,2026-07-30,373,133,399,10,2.81
INV-003852,P-002,S-040,2026-07-30,461,99,297,5,4.66
INV-003853,P-003,S-032,2026-07-30,496,56,168,13,8.86
INV-003854,P-004,S-028,2026-07-30,468,135,405,3,3.47
INV-003855,P-005,S-034,2026-07-30,436,75,225,3,5.81
INV-003856,P-006,S-031,2026-07-30,423,100,300,9,4.23
INV-003857,P-007,S-021,2026-07-30,451,92,276,12,4.91
INV-003858,P-008,S-011,2026-07-30,507,70,210,15,7.24
INV-003859,P-009,S-037,2026-07-30,398,95,285,8,4.19
INV-003860,P-010,S-009,2026-07-30,428,118,354,12,3.63
INV-003861,P-011,S-047,2026-07-30,363,101,303,12,3.6
INV-003862,P-012,S-041,2026-07-30,485,85,255,6,5.71
INV-003863,P-013,S-004,2026-07-30,469,93,279,5,5.05
INV-003864,P-014,S-007,2026-07-30,392,106,318,3,3.7
INV-003865,P-015,S-030,2026-07-30,431,100,300,7,4.31
INV-003866,P-016,S-043,2026-07-30,502,70,210,9,7.17
INV-003867,P-017,S-042,2026-07-30,401,84,252,14,4.77
INV-003868,P-018,S-016,2026-07-30,465,87,261,8,5.35
INV-003869,P-019,S-019,2026-07-30,445,139,417,10,3.21
INV-003870,P-020,S-050,2026-07-30,327,84,252,14,3.89
INV-003871,P-021,S-041,2026-07-30,445,118,354,6,3.77
INV-003872,P-022,S-024,2026-07-30,426,116,348,10,3.68
INV-003873,P-023,S-044,2026-07-30,440,69,207,4,6.39
INV-003874,P-024,S-042,2026-07-30,442,114,342,14,3.88
INV-003875,P-025,S-035,2026-07-30,375,97,291,11,3.87
INV-003876,P-026,S-044,2026-07-30,442,86,258,4,5.14
INV-003877,P-027,S-049,2026-07-30,417,97,291,13,4.31
INV-003878,P-028,S-027,2026-07-30,381,123,369,3,3.1
INV-003879,P-029,S-022,2026-07-30,372,68,204,6,5.48
INV-003880,P-030,S-040,2026-07-30,407,105,315,5,3.88
INV-003881,P-031,S-014,2026-07-30,412,108,324,8,3.82
INV-003882,P-032,S-008,2026-07-30,470,87,261,15,5.41
INV-003883,P-033,S-007,2026-07-30,456,41,123,3,11.14
INV-003884,P-034,S-027,2026-07-30,424,69,207,3,6.16
INV-003885,P-035,S-041,2026-07-30,425,95,285,6,4.48
INV-003886,P-036,S-014,2026-07-30,428,114,342,8,3.76
INV-003887,P-037,S-008,2026-07-30,378,116,348,15,3.27
INV-003888,P-038,S-014,2026-07-30,410,109,327,8,3.76
INV-003889,P-039,S-033,2026-07-30,433,111,333,5,3.91
INV-003890,P-040,S-001,2026-07-30,458,103,309,9,4.45
INV-003891,P-041,S-011,2026-07-30,462,58,174,15,7.97
INV-003892,P-042,S-012,2026-07-30,430,82,246,10,5.25
INV-003893,P-043,S-033,2026-07-30,404,114,342,5,3.55
INV-003894,P-044,S-035,2026-07-30,462,89,267,11,5.19
INV-003895,P-045,S-048,2026-07-30,522,96,288,13,5.44
INV-003896,P-046,S-017,2026-07-30,472,129,387,14,3.66
INV-003897,P-047,S-040,2026-07-30,512,76,228,5,6.74
INV-003898,P-048,S-001,2026-07-30,471,73,219,9,6.46
INV-003899,P-049,S-027,2026-07-30,479,124,372,3,3.87
INV-003900,P-050,S-037,2026-07-30,460,88,264,8,5.24
INV-003901,P-001,S-027,2026-07-31,417,120,360,3,3.48
INV-003902,P-002,S-040,2026-07-31,487,40,120,5,12.2
INV-003903,P-003,S-027,2026-07-31,408,82,246,3,4.99
INV-003904,P-004,S-001,2026-07-31,444,104,312,9,4.27
INV-003905,P-005,S-028,2026-07-31,485,78,234,3,6.22
INV-003906,P-006,S-004,2026-07-31,504,106,318,5,4.76
INV-003907,P-007,S-038,2026-07-31,496,135,405,15,3.68
INV-003908,P-008,S-050,2026-07-31,439,94,282,14,4.67
INV-003909,P-009,S-034,2026-07-31,373,87,261,3,4.3
INV-003910,P-010,S-027,2026-07-31,471,121,363,3,3.89
INV-003911,P-011,S-049,2026-07-31,521,105,315,13,4.97
INV-003912,P-012,S-016,2026-07-31,442,99,297,8,4.46
INV-003913,P-013,S-016,2026-07-31,464,77,231,8,6.04
INV-003914,P-014,S-002,2026-07-31,387,113,339,13,3.43
INV-003915,P-015,S-044,2026-07-31,408,100,300,4,4.09
INV-003916,P-016,S-031,2026-07-31,491,110,330,9,4.47
INV-003917,P-017,S-040,2026-07-31,387,99,297,5,3.91
INV-003918,P-018,S-029,2026-07-31,371,101,303,10,3.68
INV-003919,P-019,S-035,2026-07-31,419,115,345,11,3.65
INV-003920,P-020,S-012,2026-07-31,496,57,171,10,8.72
INV-003921,P-021,S-015,2026-07-31,447,87,261,8,5.15
INV-003922,P-022,S-011,2026-07-31,419,103,309,15,4.07
INV-003923,P-023,S-016,2026-07-31,434,126,378,8,3.45
INV-003924,P-024,S-008,2026-07-31,491,107,321,15,4.6
INV-003925,P-025,S-029,2026-07-31,473,62,186,10,7.64
INV-003926,P-026,S-041,2026-07-31,411,119,357,6,3.46
INV-003927,P-027,S-014,2026-07-31,489,96,288,8,5.1
INV-003928,P-028,S-042,2026-07-31,414,84,252,14,4.93
INV-003929,P-029,S-038,2026-07-31,535,111,333,15,4.82
INV-003930,P-030,S-004,2026-07-31,432,104,312,5,4.15
INV-003931,P-031,S-032,2026-07-31,482,85,255,13,5.68
INV-003932,P-032,S-038,2026-07-31,401,83,249,15,4.84
INV-003933,P-033,S-022,2026-07-31,383,103,309,6,3.72
INV-003934,P-034,S-046,2026-07-31,413,67,201,6,6.18
INV-003935,P-035,S-033,2026-07-31,438,148,444,5,2.96
INV-003936,P-036,S-016,2026-07-31,516,101,303,8,5.11
INV-003937,P-037,S-031,2026-07-31,508,89,267,9,5.71
INV-003938,P-038,S-011,2026-07-31,506,67,201,15,7.57
INV-003939,P-039,S-016,2026-07-31,430,109,327,8,3.95
INV-003940,P-040,S-030,2026-07-31,397,110,330,7,3.61
INV-003941,P-041,S-035,2026-07-31,447,108,324,11,4.14
INV-003942,P-042,S-032,2026-07-31,393,88,264,13,4.47
INV-003943,P-043,S-020,2026-07-31,534,71,213,10,7.53
INV-003944,P-044,S-029,2026-07-31,425,110,330,10,3.87
INV-003945,P-045,S-041,2026-07-31,517,83,249,6,6.23
INV-003946,P-046,S-005,2026-07-31,412,117,351,7,3.53
INV-003947,P-047,S-039,2026-07-31,438,114,342,12,3.85
INV-003948,P-048,S-038,2026-07-31,519,121,363,15,4.29
INV-003949,P-049,S-028,2026-07-31,507,102,306,3,4.98
INV-003950,P-050,S-022,2026-07-31,443,102,306,6,4.35
INV-003951,P-001,S-043,2026-08-01,443,121,363,9,3.67
INV-003952,P-002,S-040,2026-08-01,383,82,246,5,4.68
INV-003953,P-003,S-050,2026-08-01,468,105,315,14,4.47
INV-003954,P-004,S-029,2026-08-01,377,91,273,10,4.15
INV-003955,P-005,S-024,2026-08-01,448,116,348,10,3.87
INV-003956,P-006,S-047,2026-08-01,380,98,294,12,3.88
INV-003957,P-007,S-033,2026-08-01,347,83,249,5,4.19
INV-003958,P-008,S-029,2026-08-01,435,93,279,10,4.68
INV-003959,P-009,S-024,2026-08-01,389,109,327,10,3.58
INV-003960,P-010,S-021,2026-08-01,379,116,348,12,3.27
INV-003961,P-011,S-007,2026-08-01,344,119,357,3,2.89
INV-003962,P-012,S-023,2026-08-01,447,116,348,12,3.86
INV-003963,P-013,S-026,2026-08-01,312,105,315,15,2.98
INV-003964,P-014,S-047,2026-08-01,395,93,279,12,4.25
INV-003965,P-015,S-016,2026-08-01,396,133,399,8,2.98
INV-003966,P-016,S-015,2026-08-01,458,91,273,8,5.04
INV-003967,P-017,S-041,2026-08-01,424,122,366,6,3.48
INV-003968,P-018,S-009,2026-08-01,428,103,309,12,4.16
INV-003969,P-019,S-041,2026-08-01,460,72,216,6,6.39
INV-003970,P-020,S-020,2026-08-01,488,72,216,10,6.78
INV-003971,P-021,S-049,2026-08-01,352,108,324,13,3.26
INV-003972,P-022,S-003,2026-08-01,438,94,282,10,4.66
INV-003973,P-023,S-002,2026-08-01,372,115,345,13,3.24
INV-003974,P-024,S-037,2026-08-01,395,101,303,8,3.92
INV-003975,P-025,S-041,2026-08-01,537,72,216,6,7.46
INV-003976,P-026,S-018,2026-08-01,382,75,225,9,5.1
INV-003977,P-027,S-036,2026-08-01,453,100,300,10,4.54
INV-003978,P-028,S-043,2026-08-01,405,119,357,9,3.4
INV-003979,P-029,S-048,2026-08-01,468,111,333,13,4.22
INV-003980,P-030,S-037,2026-08-01,409,102,306,8,4.01
INV-003981,P-031,S-017,2026-08-01,505,81,243,14,6.24
INV-003982,P-032,S-027,2026-08-01,436,103,309,3,4.24
INV-003983,P-033,S-016,2026-08-01,401,83,249,8,4.84
INV-003984,P-034,S-024,2026-08-01,374,66,198,10,5.68
INV-003985,P-035,S-044,2026-08-01,342,102,306,4,3.35
INV-003986,P-036,S-036,2026-08-01,359,116,348,10,3.1
INV-003987,P-037,S-031,2026-08-01,430,134,402,9,3.21
INV-003988,P-038,S-036,2026-08-01,385,158,474,10,2.44
INV-003989,P-039,S-046,2026-08-01,364,89,267,6,4.09
INV-003990,P-040,S-024,2026-08-01,405,94,282,10,4.31
INV-003991,P-041,S-045,2026-08-01,451,94,282,6,4.8
INV-003992,P-042,S-021,2026-08-01,432,111,333,12,3.89
INV-003993,P-043,S-024,2026-08-01,407,111,333,10,3.67
INV-003994,P-044,S-027,2026-08-01,447,96,288,3,4.66
INV-003995,P-045,S-043,2026-08-01,352,117,351,9,3.01
INV-003996,P-046,S-014,2026-08-01,391,112,336,8,3.5
INV-003997,P-047,S-010,2026-08-01,378,138,414,5,2.74
INV-003998,P-048,S-032,2026-08-01,430,99,297,13,4.35
INV-003999,P-049,S-017,2026-08-01,402,110,330,14,3.66
INV-004000,P-050,S-007,2026-08-01,429,93,279,3,4.61
INV-004001,P-001,S-026,2026-08-02,467,69,207,15,6.77
INV-004002,P-002,S-010,2026-08-02,407,120,360,5,3.39
INV-004003,P-003,S-004,2026-08-02,288,95,285,5,3.03
INV-004004,P-004,S-012,2026-08-02,471,85,255,10,5.55
INV-004005,P-005,S-031,2026-08-02,396,115,345,9,3.45
INV-004006,P-006,S-029,2026-08-02,364,83,249,10,4.39
INV-004007,P-007,S-013,2026-08-02,432,91,273,4,4.76
INV-004008,P-008,S-043,2026-08-02,406,96,288,9,4.24
INV-004009,P-009,S-038,2026-08-02,466,121,363,15,3.85
INV-004010,P-010,S-026,2026-08-02,441,93,279,15,4.75
INV-004011,P-011,S-021,2026-08-02,434,126,378,12,3.45
INV-004012,P-012,S-031,2026-08-02,414,87,261,9,4.76
INV-004013,P-013,S-033,2026-08-02,495,88,264,5,5.63
INV-004014,P-014,S-004,2026-08-02,462,99,297,5,4.67
INV-004015,P-015,S-015,2026-08-02,432,109,327,8,3.96
INV-004016,P-016,S-016,2026-08-02,457,129,387,8,3.54
INV-004017,P-017,S-010,2026-08-02,472,123,369,5,3.84
INV-004018,P-018,S-016,2026-08-02,520,88,264,8,5.92
INV-004019,P-019,S-011,2026-08-02,471,132,396,15,3.57
INV-004020,P-020,S-047,2026-08-02,420,117,351,12,3.6
INV-004021,P-021,S-001,2026-08-02,400,111,333,9,3.61
INV-004022,P-022,S-036,2026-08-02,479,87,261,10,5.51
INV-004023,P-023,S-036,2026-08-02,493,97,291,10,5.09
INV-004024,P-024,S-027,2026-08-02,454,139,417,3,3.27
INV-004025,P-025,S-022,2026-08-02,460,100,300,6,4.6
INV-004026,P-026,S-033,2026-08-02,509,109,327,5,4.67
INV-004027,P-027,S-047,2026-08-02,394,93,279,12,4.24
INV-004028,P-028,S-036,2026-08-02,417,125,375,10,3.34
INV-004029,P-029,S-040,2026-08-02,441,118,354,5,3.74
INV-004030,P-030,S-009,2026-08-02,444,99,297,12,4.49
INV-004031,P-031,S-041,2026-08-02,453,120,360,6,3.77
INV-004032,P-032,S-036,2026-08-02,423,119,357,10,3.56
INV-004033,P-033,S-030,2026-08-02,443,89,267,7,4.98
INV-004034,P-034,S-023,2026-08-02,518,72,216,12,7.2
INV-004035,P-035,S-025,2026-08-02,367,95,285,7,3.87
INV-004036,P-036,S-043,2026-08-02,480,89,267,9,5.39
INV-004037,P-037,S-037,2026-08-02,382,111,333,8,3.45
INV-004038,P-038,S-017,2026-08-02,323,107,321,14,3.02
INV-004039,P-039,S-044,2026-08-02,412,68,204,4,6.07
INV-004040,P-040,S-005,2026-08-02,489,70,210,7,6.99
INV-004041,P-041,S-044,2026-08-02,426,51,153,4,8.37
INV-004042,P-042,S-006,2026-08-02,446,95,285,12,4.7
INV-004043,P-043,S-018,2026-08-02,520,73,219,9,7.13
INV-004044,P-044,S-040,2026-08-02,430,136,408,5,3.17
INV-004045,P-045,S-035,2026-08-02,462,83,249,11,5.57
INV-004046,P-046,S-001,2026-08-02,461,87,261,9,5.3
INV-004047,P-047,S-027,2026-08-02,476,82,246,3,5.81
INV-004048,P-048,S-042,2026-08-02,420,110,330,14,3.82
INV-004049,P-049,S-022,2026-08-02,350,117,351,6,3.0
INV-004050,P-050,S-003,2026-08-02,432,115,345,10,3.76
INV-004051,P-001,S-047,2026-08-03,405,103,309,12,3.94
INV-004052,P-002,S-031,2026-08-03,444,111,333,9,4.01
INV-004053,P-003,S-001,2026-08-03,448,101,303,9,4.44
INV-004054,P-004,S-028,2026-08-03,412,110,330,3,3.75
INV-004055,P-005,S-008,2026-08-03,345,125,375,15,2.76
INV-004056,P-006,S-020,2026-08-03,380,77,231,10,4.94
INV-004057,P-007,S-006,2026-08-03,493,81,243,12,6.09
INV-004058,P-008,S-001,2026-08-03,463,92,276,9,5.03
INV-004059,P-009,S-012,2026-08-03,413,135,405,10,3.06
INV-004060,P-010,S-014,2026-08-03,407,77,231,8,5.29
INV-004061,P-011,S-019,2026-08-03,387,105,315,10,3.69
INV-004062,P-012,S-036,2026-08-03,546,61,183,10,8.95
INV-004063,P-013,S-037,2026-08-03,322,108,324,8,2.98
INV-004064,P-014,S-018,2026-08-03,456,78,234,9,5.85
INV-004065,P-015,S-001,2026-08-03,392,104,312,9,3.77
INV-004066,P-016,S-026,2026-08-03,310,131,393,15,2.37
INV-004067,P-017,S-024,2026-08-03,432,67,201,10,6.46
INV-004068,P-018,S-036,2026-08-03,389,141,423,10,2.76
INV-004069,P-019,S-024,2026-08-03,424,69,207,10,6.15
INV-004070,P-020,S-003,2026-08-03,408,92,276,10,4.43
INV-004071,P-021,S-014,2026-08-03,470,88,264,8,5.34
INV-004072,P-022,S-002,2026-08-03,413,122,366,13,3.39
INV-004073,P-023,S-025,2026-08-03,449,92,276,7,4.88
INV-004074,P-024,S-009,2026-08-03,292,142,426,12,2.06
INV-004075,P-025,S-032,2026-08-03,450,114,342,13,3.95
INV-004076,P-026,S-022,2026-08-03,430,117,351,6,3.68
INV-004077,P-027,S-034,2026-08-03,410,114,342,3,3.6
INV-004078,P-028,S-009,2026-08-03,348,110,330,12,3.17
INV-004079,P-029,S-044,2026-08-03,406,98,294,4,4.15
INV-004080,P-030,S-027,2026-08-03,412,104,312,3,3.96
INV-004081,P-031,S-004,2026-08-03,415,101,303,5,4.11
INV-004082,P-032,S-021,2026-08-03,457,128,384,12,3.57
INV-004083,P-033,S-015,2026-08-03,382,111,333,8,3.45
INV-004084,P-034,S-023,2026-08-03,403,82,246,12,4.92
INV-004085,P-035,S-039,2026-08-03,349,93,279,12,3.76
INV-004086,P-036,S-021,2026-08-03,362,123,369,12,2.95
INV-004087,P-037,S-038,2026-08-03,399,90,270,15,4.44
INV-004088,P-038,S-030,2026-08-03,490,84,252,7,5.83
INV-004089,P-039,S-028,2026-08-03,444,130,390,3,3.42
INV-004090,P-040,S-009,2026-08-03,506,118,354,12,4.29
INV-004091,P-041,S-042,2026-08-03,397,101,303,14,3.93
INV-004092,P-042,S-003,2026-08-03,395,96,288,10,4.11
INV-004093,P-043,S-036,2026-08-03,491,68,204,10,7.22
INV-004094,P-044,S-043,2026-08-03,375,83,249,9,4.53
INV-004095,P-045,S-027,2026-08-03,476,108,324,3,4.41
INV-004096,P-046,S-008,2026-08-03,400,100,300,15,4.0
INV-004097,P-047,S-003,2026-08-03,475,74,222,10,6.43
INV-004098,P-048,S-014,2026-08-03,394,96,288,8,4.1
INV-004099,P-049,S-048,2026-08-03,493,65,195,13,7.59
INV-004100,P-050,S-014,2026-08-03,502,77,231,8,6.52
INV-004101,P-001,S-029,2026-08-04,458,116,348,10,3.96
INV-004102,P-002,S-045,2026-08-04,338,104,312,6,3.25
INV-004103,P-003,S-044,2026-08-04,475,90,270,4,5.29
INV-004104,P-004,S-038,2026-08-04,423,107,321,15,3.95
INV-004105,P-005,S-026,2026-08-04,392,63,189,15,6.23
INV-004106,P-006,S-029,2026-08-04,425,127,381,10,3.35
INV-004107,P-007,S-040,2026-08-04,416,112,336,5,3.72
INV-004108,P-008,S-019,2026-08-04,413,106,318,10,3.9
INV-004109,P-009,S-020,2026-08-04,435,66,198,10,6.6
INV-004110,P-010,S-024,2026-08-04,399,100,300,10,4.0
INV-004111,P-011,S-040,2026-08-04,448,95,285,5,4.72
INV-004112,P-012,S-001,2026-08-04,493,64,192,9,7.72
INV-004113,P-013,S-011,2026-08-04,490,120,360,15,4.08
INV-004114,P-014,S-034,2026-08-04,406,62,186,3,6.55
INV-004115,P-015,S-045,2026-08-04,443,78,234,6,5.68
INV-004116,P-016,S-047,2026-08-04,336,151,453,12,2.23
INV-004117,P-017,S-004,2026-08-04,343,112,336,5,3.07
INV-004118,P-018,S-050,2026-08-04,457,95,285,14,4.81
INV-004119,P-019,S-047,2026-08-04,410,126,378,12,3.26
INV-004120,P-020,S-046,2026-08-04,523,105,315,6,4.99
INV-004121,P-021,S-039,2026-08-04,441,117,351,12,3.77
INV-004122,P-022,S-019,2026-08-04,489,76,228,10,6.44
INV-004123,P-023,S-045,2026-08-04,512,98,294,6,5.23
INV-004124,P-024,S-027,2026-08-04,408,98,294,3,4.17
INV-004125,P-025,S-049,2026-08-04,415,97,291,13,4.29
INV-004126,P-026,S-013,2026-08-04,293,119,357,4,2.47
INV-004127,P-027,S-012,2026-08-04,410,124,372,10,3.31
INV-004128,P-028,S-011,2026-08-04,522,75,225,15,6.96
INV-004129,P-029,S-007,2026-08-04,393,103,309,3,3.82
INV-004130,P-030,S-040,2026-08-04,426,143,429,5,2.98
INV-004131,P-031,S-024,2026-08-04,428,76,228,10,5.64
