transaction_id,customer_id,timestamp,amount,merchant_category,location_lat,location_lon,device_id,is_online,velocity_1h,velocity_24h,distance_from_home,is_fraud
TXN-00007916,C-4404,2026-06-24T09:18:52.946905,211.31,retail,-4.4617,-45.5198,DEV-04164,False,1,13,61.71,0
TXN-00007917,C-2175,2026-05-17T03:18:52.946905,111.93,retail,2.5695,19.2718,DEV-02985,True,4,9,228.56,0
TXN-00007918,C-3105,2026-06-03T01:18:52.946905,166.26,retail,67.25,-126.1478,DEV-01905,False,3,13,16.37,0
TXN-00007919,C-4651,2026-06-05T16:18:52.946905,134.94,food,20.4447,-130.9178,DEV-05168,True,2,13,35.85,0
TXN-00007920,C-2886,2026-07-20T05:18:52.946905,0.66,digital,29.6823,114.2141,DEV-08150,False,1,14,5.9,0
TXN-00007921,C-0581,2026-06-03T09:18:52.946905,135.14,retail,73.8235,-17.9517,DEV-06151,True,2,3,18.49,0
TXN-00007922,C-4407,2026-08-17T06:18:52.946905,155.44,food,0.0024,-81.0231,DEV-05854,False,1,3,16.48,1
TXN-00007923,C-2463,2026-05-17T00:18:52.946905,4.54,food,-43.9503,83.0798,DEV-04329,False,4,5,53.13,0
TXN-00007924,C-4341,2026-07-08T04:18:52.946905,39.2,digital,-37.9669,-90.9758,DEV-06948,True,4,14,82.44,1
TXN-00007925,C-0722,2026-07-10T21:18:52.946905,86.08,food,75.0632,-159.9194,DEV-01969,True,4,3,1.12,0
TXN-00007926,C-3579,2026-07-29T06:18:52.946905,2.01,digital,-37.6541,78.4583,DEV-00070,False,3,6,0.54,0
TXN-00007927,C-1688,2026-06-17T17:18:52.946905,40.91,digital,-68.5266,12.1773,DEV-05877,False,1,11,152.98,0
TXN-00007928,C-3207,2026-06-25T13:18:52.946905,13.3,food,37.3941,-94.1327,DEV-00468,True,4,6,5.86,0
TXN-00007929,C-3905,2026-06-15T03:18:52.946905,158.67,travel,17.3625,-150.4825,DEV-04035,True,2,4,128.08,0
TXN-00007930,C-3198,2026-06-11T19:18:52.946905,45.51,utilities,39.066,-154.3931,DEV-09033,True,2,2,159.35,0
TXN-00007931,C-3560,2026-08-21T20:18:52.946905,99.4,travel,-18.0634,38.338,DEV-04310,False,2,8,59.91,1
TXN-00007932,C-1396,2026-06-22T02:18:52.946905,118.73,travel,-3.0423,117.2192,DEV-09586,False,2,6,5.8,0
TXN-00007933,C-3258,2026-08-10T02:18:52.946905,249.01,food,-43.1695,-80.2448,DEV-03069,True,3,8,74.36,0
TXN-00007934,C-3304,2026-06-04T05:18:52.946905,70.5,utilities,78.7131,-61.4803,DEV-08901,False,3,12,64.85,0
TXN-00007935,C-2717,2026-08-04T11:18:52.946905,227.85,retail,-86.41,151.953,DEV-03484,False,3,2,62.64,0
TXN-00007936,C-3307,2026-05-20T00:18:52.946905,77.14,travel,-76.7248,116.1013,DEV-07424,False,2,2,51.35,0
TXN-00007937,C-3345,2026-05-29T05:18:52.946905,118.95,utilities,0.4204,8.3778,DEV-01561,False,4,1,14.59,0
TXN-00007938,C-4163,2026-07-09T16:18:52.946905,47.19,utilities,57.9126,-108.0481,DEV-00585,True,1,14,24.82,0
TXN-00007939,C-0837,2026-08-01T09:18:52.946905,143.03,travel,19.7826,-167.9143,DEV-03025,True,3,5,1.88,0
TXN-00007940,C-1412,2026-05-19T16:18:52.946905,147.69,digital,-24.25,68.4063,DEV-08522,True,2,3,3.1,0
TXN-00007941,C-4590,2026-07-24T02:18:52.946905,540.19,travel,-51.0782,97.6463,DEV-08814,True,1,2,37.23,1
TXN-00007942,C-2442,2026-07-18T05:18:52.946905,25.93,travel,35.0219,59.6728,DEV-04460,False,4,7,110.21,0
TXN-00007943,C-3480,2026-05-19T05:18:52.946905,41.64,travel,-78.4549,-17.1609,DEV-05398,True,3,10,195.17,0
TXN-00007944,C-3026,2026-07-22T16:18:52.946905,45.57,utilities,-2.5316,12.1833,DEV-06754,True,3,4,15.92,0
TXN-00007945,C-0760,2026-07-09T18:18:52.946905,164.41,utilities,27.9599,-20.6768,DEV-08280,True,1,11,35.01,0
TXN-00007946,C-1193,2026-07-09T22:18:52.946905,35.59,retail,74.6043,-90.1187,DEV-00205,False,2,14,76.14,0
TXN-00007947,C-3798,2026-07-28T09:18:52.946905,8.58,food,63.6038,74.8546,DEV-03316,False,1,7,12.31,0
TXN-00007948,C-1279,2026-08-08T02:18:52.946905,58.28,travel,4.7985,163.6308,DEV-01211,True,1,12,79.86,0
TXN-00007949,C-4616,2026-06-21T23:18:52.946905,68.92,digital,27.335,171.5342,DEV-01586,True,2,13,15.84,0
TXN-00007950,C-0206,2026-08-22T02:18:52.946905,10.41,utilities,-16.2062,165.7794,DEV-08789,False,4,9,34.43,0
TXN-00007951,C-3180,2026-06-22T10:18:52.946905,196.55,retail,35.9903,121.2037,DEV-00236,True,1,14,75.02,0
TXN-00007952,C-4419,2026-07-17T22:18:52.946905,58.15,food,-17.0279,33.1498,DEV-06303,True,1,9,2.77,0
TXN-00007953,C-3398,2026-08-15T10:18:52.946905,83.01,food,-31.9325,50.2236,DEV-09485,True,4,12,87.23,0
TXN-00007954,C-4353,2026-07-05T00:18:52.946905,56.92,utilities,57.7957,-129.0645,DEV-00236,False,3,7,2.6,0
TXN-00007955,C-4819,2026-08-19T20:18:52.946905,0.6,utilities,63.2998,89.5512,DEV-05563,False,4,14,52.43,0
TXN-00007956,C-3796,2026-07-12T13:18:52.946905,5.96,utilities,-38.9983,-63.2938,DEV-05438,True,1,10,32.17,0
TXN-00007957,C-4923,2026-08-11T12:18:52.946905,206.58,retail,36.8103,82.0886,DEV-04332,True,2,1,8.43,0
TXN-00007958,C-3533,2026-06-30T22:18:52.946905,8.67,digital,-17.4945,90.7786,DEV-06618,False,3,14,56.45,0
TXN-00007959,C-1118,2026-05-23T02:18:52.946905,1.35,travel,64.9159,27.6151,DEV-03933,True,4,4,72.12,0
TXN-00007960,C-1665,2026-06-17T07:18:52.946905,136.81,travel,-54.5129,-69.7391,DEV-06877,False,3,12,3.33,0
TXN-00007961,C-4483,2026-06-13T01:18:52.946905,101.17,travel,26.3937,-43.2127,DEV-01084,False,3,5,39.36,0
TXN-00007962,C-0841,2026-07-17T23:18:52.946905,292.31,travel,3.1498,43.3784,DEV-02043,False,2,3,44.32,0
TXN-00007963,C-3342,2026-06-01T06:18:52.946905,18.37,food,72.5074,63.0447,DEV-07497,False,2,6,43.3,0
TXN-00007964,C-1079,2026-07-29T19:18:52.946905,68.42,food,46.8275,5.8506,DEV-07625,True,4,5,134.72,0
TXN-00007965,C-0723,2026-08-18T18:18:52.946905,141.16,retail,-26.5504,-36.0189,DEV-07254,False,4,6,9.8,0
TXN-00007966,C-2451,2026-08-22T09:18:52.946905,13.5,food,-57.6423,48.7715,DEV-08628,False,1,10,46.23,0
TXN-00007967,C-2063,2026-05-15T23:18:52.946905,64.26,digital,-79.7127,12.1694,DEV-02761,True,3,10,51.81,0
TXN-00007968,C-0041,2026-08-19T15:18:52.946905,48.21,retail,-4.3127,-167.9287,DEV-05383,True,1,8,29.88,0
TXN-00007969,C-0336,2026-06-27T01:18:52.946905,222.91,utilities,-1.8695,-160.1561,DEV-05240,True,3,10,45.58,0
TXN-00007970,C-4086,2026-07-31T11:18:52.946905,289.84,food,-18.8049,144.3834,DEV-01937,True,4,11,61.22,1
TXN-00007971,C-2952,2026-06-22T17:18:52.946905,260.46,food,-24.7108,18.1412,DEV-03411,False,2,3,191.56,0
TXN-00007972,C-1005,2026-08-19T05:18:52.946905,10.51,travel,-12.905,171.4646,DEV-02671,False,2,1,19.35,0
TXN-00007973,C-2743,2026-07-18T18:18:52.946905,8.74,utilities,86.7954,-99.3421,DEV-08690,True,3,6,40.91,0
TXN-00007974,C-2368,2026-06-30T13:18:52.946905,109.38,travel,9.495,175.03,DEV-06848,True,3,6,9.45,0
TXN-00007975,C-0094,2026-07-30T10:18:52.946905,73.39,retail,78.1292,-39.7832,DEV-09201,False,1,10,14.02,0
TXN-00007976,C-4737,2026-05-16T21:18:52.946905,112.82,travel,12.1908,58.9626,DEV-04285,True,1,5,0.33,1
TXN-00007977,C-0965,2026-06-18T16:18:52.946905,137.72,utilities,-71.4732,47.9709,DEV-00895,True,3,8,4.3,0
TXN-00007978,C-4094,2026-07-04T05:18:52.946905,326.13,retail,-40.4788,173.9567,DEV-05999,True,2,5,18.05,1
TXN-00007979,C-2571,2026-07-10T03:18:52.946905,90.58,retail,7.6833,103.5634,DEV-06991,True,2,12,34.01,0
TXN-00007980,C-3215,2026-06-22T16:18:52.946905,274.06,retail,12.0597,-105.1141,DEV-02136,False,4,4,7.14,0
TXN-00007981,C-2798,2026-06-22T07:18:52.946905,19.84,utilities,-68.55,23.4796,DEV-02992,True,4,2,73.56,0
TXN-00007982,C-0255,2026-08-22T02:18:52.946905,36.4,utilities,-53.2905,147.2157,DEV-09176,False,4,2,8.92,0
TXN-00007983,C-1320,2026-06-15T16:18:52.946905,89.73,travel,50.5371,-151.4347,DEV-08416,False,4,14,109.68,0
TXN-00007984,C-0441,2026-06-18T23:18:52.946905,9.33,utilities,46.1294,-120.2365,DEV-02366,False,3,3,39.66,0
TXN-00007985,C-3803,2026-08-08T21:18:52.946905,70.63,travel,-26.0129,118.654,DEV-07324,True,1,10,70.68,1
TXN-00007986,C-3272,2026-05-31T06:18:52.946905,3.51,retail,-19.0341,60.2241,DEV-09061,False,4,13,119.81,0
TXN-00007987,C-2577,2026-07-04T01:18:52.946905,149.33,food,-47.609,-23.0167,DEV-03306,False,3,6,28.6,1
TXN-00007988,C-2478,2026-08-06T04:18:52.946905,98.37,travel,54.7436,-87.0179,DEV-00268,False,3,5,83.31,0
TXN-00007989,C-3581,2026-08-18T13:18:52.946905,16.23,retail,61.383,-109.3174,DEV-02154,False,1,6,57.12,0
TXN-00007990,C-2678,2026-08-02T05:18:52.946905,52.74,food,60.7115,-39.7302,DEV-09477,False,4,6,45.65,0
TXN-00007991,C-3267,2026-05-27T23:18:52.946905,50.29,retail,84.5512,-55.28,DEV-08832,True,4,6,19.1,0
TXN-00007992,C-1423,2026-07-19T19:18:52.946905,236.3,retail,6.4081,-44.7188,DEV-08541,True,1,4,58.7,1
TXN-00007993,C-1290,2026-05-30T07:18:52.946905,167.41,digital,-79.7956,-93.3707,DEV-02063,False,1,11,89.66,0
TXN-00007994,C-4855,2026-07-18T21:18:52.946905,30.61,digital,-61.4304,-173.5798,DEV-08704,True,1,6,32.74,0
TXN-00007995,C-1086,2026-08-16T11:18:52.946905,61.98,utilities,-59.928,77.0046,DEV-08390,True,3,13,4.61,0
TXN-00007996,C-4278,2026-06-28T19:18:52.946905,18.97,utilities,-25.8152,88.463,DEV-01724,False,1,9,43.3,0
TXN-00007997,C-1271,2026-06-26T07:18:52.946905,139.76,digital,43.6512,-126.7017,DEV-05293,False,3,6,120.0,0
TXN-00007998,C-4782,2026-08-13T12:18:52.946905,78.37,digital,87.6798,-109.5865,DEV-01977,True,3,5,0.96,0
TXN-00007999,C-4177,2026-08-02T20:18:52.946905,22.65,utilities,22.1603,132.46,DEV-06047,False,2,11,36.64,0
TXN-00008000,C-1011,2026-06-25T02:18:52.946905,57.64,utilities,75.7472,24.4363,DEV-05516,False,3,9,112.55,0
TXN-00008001,C-2333,2026-08-04T13:18:52.946905,170.85,utilities,-38.7726,122.6427,DEV-05931,True,3,12,71.7,0
TXN-00008002,C-0413,2026-07-06T18:18:52.946905,3.43,retail,74.1674,113.8206,DEV-05009,False,2,4,66.97,0
TXN-00008003,C-2893,2026-08-04T23:18:52.946905,35.76,utilities,-35.978,92.5994,DEV-06006,True,1,11,16.19,0
TXN-00008004,C-3606,2026-05-19T17:18:52.946905,28.13,utilities,35.2088,72.7831,DEV-02569,True,3,9,98.09,0
TXN-00008005,C-0454,2026-07-24T11:18:52.946905,18.44,food,-83.7755,-149.7653,DEV-00425,False,3,4,252.93,0
TXN-00008006,C-4719,2026-05-18T00:18:52.946905,50.38,food,12.1434,139.0059,DEV-00564,True,4,6,44.55,0
TXN-00008007,C-1672,2026-07-30T15:18:52.946905,20.19,digital,40.452,40.3744,DEV-03108,False,1,5,16.67,0
TXN-00008008,C-2723,2026-08-05T10:18:52.946905,10.32,food,20.6422,-86.544,DEV-09253,False,2,1,234.0,0
TXN-00008009,C-4009,2026-05-22T21:18:52.946905,163.94,utilities,-6.335,-166.6898,DEV-05117,False,3,3,20.4,0
TXN-00008010,C-2292,2026-05-27T03:18:52.946905,163.99,digital,13.4354,3.2555,DEV-01099,True,1,2,5.99,0
TXN-00008011,C-4289,2026-07-26T16:18:52.946905,65.55,food,73.9203,27.7851,DEV-00020,False,3,10,31.89,0
TXN-00008012,C-0483,2026-08-07T17:18:52.946905,164.56,utilities,-68.9822,-66.2391,DEV-07467,True,2,8,18.68,0
TXN-00008013,C-2642,2026-07-28T17:18:52.946905,56.47,food,-22.3976,-59.8219,DEV-02023,False,2,11,40.29,0
TXN-00008014,C-3647,2026-07-25T14:18:52.946905,241.51,digital,-25.8785,-60.69,DEV-02600,False,4,2,65.8,0
TXN-00008015,C-4841,2026-05-17T02:18:52.946905,143.17,travel,73.915,-115.7116,DEV-07193,True,4,3,59.73,0
TXN-00008016,C-2614,2026-08-03T19:18:52.946905,21.14,utilities,-0.479,142.2822,DEV-09235,True,2,2,129.98,0
TXN-00008017,C-4496,2026-07-06T11:18:52.946905,67.2,digital,-18.4157,116.0181,DEV-03394,True,4,13,26.3,0
TXN-00008018,C-2781,2026-07-04T07:18:52.946905,35.18,digital,-43.7512,-172.9775,DEV-03429,False,4,6,57.86,0
TXN-00008019,C-1355,2026-07-29T04:18:52.946905,2.22,digital,-32.9896,131.2822,DEV-08869,True,2,6,2.36,0
TXN-00008020,C-1769,2026-06-26T23:18:52.946905,180.88,digital,-40.578,49.0712,DEV-09438,True,1,12,190.86,0
TXN-00008021,C-0462,2026-05-17T22:18:52.946905,23.11,travel,-46.0642,166.9507,DEV-00758,False,2,5,16.41,0
TXN-00008022,C-1165,2026-07-18T18:18:52.946905,69.57,retail,32.2492,-13.6961,DEV-02639,False,1,4,132.58,0
TXN-00008023,C-0477,2026-05-19T18:18:52.946905,75.96,food,-77.033,-30.2166,DEV-05983,False,4,13,74.68,0
TXN-00008024,C-4786,2026-06-15T16:18:52.946905,239.37,food,16.1266,-26.8313,DEV-06906,True,1,4,4.78,0
TXN-00008025,C-1934,2026-08-12T13:18:52.946905,115.99,digital,-10.7113,53.8304,DEV-01336,True,2,11,3.3,0
TXN-00008026,C-3999,2026-06-20T12:18:52.946905,170.6,travel,45.7262,-131.4921,DEV-01897,True,1,13,13.43,0
TXN-00008027,C-3414,2026-08-08T05:18:52.946905,127.87,utilities,46.4243,48.459,DEV-04539,False,2,14,22.06,0
TXN-00008028,C-2764,2026-07-18T06:18:52.946905,34.19,utilities,-47.9057,75.5348,DEV-07782,True,2,13,19.68,0
TXN-00008029,C-0619,2026-06-15T07:18:52.946905,39.3,food,-35.5148,90.932,DEV-03663,True,3,14,22.01,0
TXN-00008030,C-1177,2026-08-18T03:18:52.946905,11.74,retail,-65.9902,84.5957,DEV-00817,True,3,12,24.53,0
TXN-00008031,C-3742,2026-07-30T01:18:52.946905,130.58,digital,-27.4914,42.3499,DEV-04335,False,3,2,2.47,0
TXN-00008032,C-3850,2026-08-07T23:18:52.946905,79.34,utilities,-39.9023,-141.0312,DEV-05989,False,3,4,12.88,0
TXN-00008033,C-0872,2026-06-20T11:18:52.946905,235.74,food,75.4829,-117.1335,DEV-06383,True,2,14,10.45,0
TXN-00008034,C-2357,2026-07-18T06:18:52.946905,6.5,utilities,-23.3431,32.241,DEV-01417,False,1,14,63.03,0
TXN-00008035,C-0398,2026-06-25T17:18:52.946905,97.21,food,-87.357,38.9174,DEV-07546,False,4,1,19.4,0
TXN-00008036,C-0207,2026-07-01T01:18:52.946905,11.75,food,-31.7849,39.8362,DEV-00003,False,1,6,3.23,0
TXN-00008037,C-2701,2026-08-09T00:18:52.946905,77.42,retail,69.7055,19.2304,DEV-00581,False,2,12,24.57,0
TXN-00008038,C-0623,2026-08-21T22:18:52.946905,41.24,travel,-6.4779,109.3061,DEV-07846,True,1,1,23.68,0
TXN-00008039,C-0397,2026-07-20T04:18:52.946905,25.17,digital,-80.7494,-12.4778,DEV-01318,False,4,12,52.33,0
TXN-00008040,C-2361,2026-05-25T06:18:52.946905,112.28,food,-31.1407,47.6097,DEV-08099,True,4,5,39.38,0
TXN-00008041,C-0745,2026-06-29T16:18:52.946905,289.07,food,-0.6482,148.2071,DEV-03614,False,4,4,5.78,0
TXN-00008042,C-2930,2026-08-13T08:18:52.946905,52.88,food,42.6776,19.9044,DEV-07203,False,4,12,116.73,0
TXN-00008043,C-2879,2026-08-03T07:18:52.946905,103.84,food,-23.2851,101.1004,DEV-00078,False,2,11,117.79,0
TXN-00008044,C-4170,2026-07-12T21:18:52.946905,20.8,retail,-82.5907,76.9178,DEV-07763,False,3,1,44.31,0
TXN-00008045,C-3071,2026-07-29T16:18:52.946905,73.88,retail,82.2829,93.8557,DEV-09103,False,3,13,104.31,0
TXN-00008046,C-1308,2026-06-10T17:18:52.946905,64.85,digital,36.6234,-131.8088,DEV-09376,False,4,3,17.58,0
TXN-00008047,C-0865,2026-07-18T12:18:52.946905,71.71,retail,23.5815,158.0217,DEV-01857,False,2,14,67.04,0
TXN-00008048,C-3089,2026-05-15T20:18:52.946905,16.0,food,75.3963,-61.2478,DEV-02789,True,3,11,107.29,0
TXN-00008049,C-0826,2026-07-29T01:18:52.946905,25.52,utilities,-3.714,-51.9541,DEV-03764,False,1,6,25.04,0
TXN-00008050,C-3573,2026-08-17T13:18:52.946905,174.2,retail,80.4359,37.839,DEV-09502,True,4,5,59.22,1
TXN-00008051,C-3983,2026-08-14T11:18:52.946905,19.89,travel,-1.1144,83.3604,DEV-00253,True,4,13,126.68,0
TXN-00008052,C-2381,2026-08-07T01:18:52.946905,1.53,travel,-44.554,24.385,DEV-08446,False,3,4,192.7,0
TXN-00008053,C-3109,2026-08-06T02:18:52.946905,96.48,utilities,-21.1359,168.8305,DEV-01127,False,3,14,74.01,1
TXN-00008054,C-1557,2026-07-09T15:18:52.946905,27.19,food,-19.5803,97.6464,DEV-03170,False,4,4,9.4,0
TXN-00008055,C-2219,2026-06-28T05:18:52.946905,80.93,food,-70.5216,83.0547,DEV-06935,False,2,5,0.77,0
TXN-00008056,C-4172,2026-05-29T13:18:52.946905,83.25,food,-28.4579,113.2169,DEV-04561,True,4,9,112.67,0
TXN-00008057,C-1455,2026-05-23T16:18:52.946905,98.95,digital,37.4107,156.0192,DEV-09929,False,1,3,35.36,0
TXN-00008058,C-2252,2026-06-26T17:18:52.946905,153.1,utilities,-65.0892,-78.3902,DEV-03529,True,4,6,66.62,0
TXN-00008059,C-0998,2026-06-08T10:18:52.946905,45.87,digital,78.6532,-176.4449,DEV-03198,True,1,7,11.15,0
TXN-00008060,C-2934,2026-06-22T12:18:52.946905,54.59,retail,50.0019,117.7606,DEV-09943,False,4,10,25.0,0
TXN-00008061,C-0483,2026-05-31T06:18:52.946905,144.58,retail,-58.6814,-79.7062,DEV-03093,True,3,3,104.03,0
TXN-00008062,C-3743,2026-08-18T20:18:52.946905,287.47,travel,1.9098,43.4569,DEV-01366,False,2,1,124.86,0
TXN-00008063,C-3953,2026-08-06T20:18:52.946905,202.73,utilities,16.9653,73.5458,DEV-06861,True,4,13,65.8,0
TXN-00008064,C-2238,2026-08-08T00:18:52.946905,81.61,travel,60.4156,134.7128,DEV-05335,False,1,1,3.39,0
TXN-00008065,C-3343,2026-06-16T00:18:52.946905,126.91,utilities,31.1453,30.1641,DEV-01034,True,3,14,114.54,1
TXN-00008066,C-1225,2026-07-31T21:18:52.946905,123.19,digital,86.0556,-40.8401,DEV-06922,False,4,1,8.12,0
TXN-00008067,C-1680,2026-08-03T06:18:52.946905,77.45,food,75.7937,-13.3887,DEV-00119,True,1,1,29.65,0
TXN-00008068,C-4353,2026-08-16T00:18:52.946905,36.18,retail,-68.0302,-31.6301,DEV-07352,False,1,12,38.93,0
TXN-00008069,C-2517,2026-07-20T02:18:52.946905,20.41,retail,31.4429,31.0507,DEV-08305,False,1,5,41.4,0
TXN-00008070,C-1770,2026-07-21T15:18:52.946905,346.26,food,81.8579,-137.1137,DEV-05895,True,4,1,118.71,1
TXN-00008071,C-2591,2026-07-27T13:18:52.946905,9.16,retail,22.2805,12.081,DEV-06948,True,3,12,50.04,0
TXN-00008072,C-2954,2026-07-21T02:18:52.946905,19.63,travel,-16.2596,86.2514,DEV-05987,False,4,13,5.72,0
TXN-00008073,C-2050,2026-07-18T02:18:52.946905,60.25,food,15.5012,89.5692,DEV-00848,False,2,10,79.66,0
TXN-00008074,C-0460,2026-07-07T09:18:52.946905,89.65,food,-41.3458,73.5233,DEV-07523,False,2,1,27.01,0
TXN-00008075,C-4265,2026-06-14T03:18:52.946905,29.34,utilities,-88.8121,-90.4231,DEV-04241,False,3,6,11.26,0
TXN-00008076,C-4973,2026-05-20T15:18:52.946905,57.05,food,48.9998,59.2316,DEV-09034,False,3,2,66.42,0
TXN-00008077,C-2277,2026-06-24T03:18:52.946905,44.46,utilities,-17.2938,-51.3481,DEV-00417,True,1,7,24.51,0
TXN-00008078,C-2748,2026-07-03T02:18:52.946905,65.12,travel,-67.6301,25.547,DEV-00076,True,4,10,56.59,0
TXN-00008079,C-3334,2026-07-23T06:18:52.946905,4.87,food,69.693,-145.8797,DEV-08280,True,4,5,7.15,0
TXN-00008080,C-1643,2026-07-24T17:18:52.946905,145.0,travel,-67.5587,-51.2604,DEV-04183,False,3,3,13.52,0
TXN-00008081,C-1720,2026-06-12T16:18:52.946905,174.48,retail,-60.1126,-6.3892,DEV-04484,True,3,1,15.81,0
TXN-00008082,C-1450,2026-06-23T03:18:52.946905,195.2,digital,89.0576,-26.8892,DEV-01835,False,2,9,6.31,0
TXN-00008083,C-2549,2026-07-21T23:18:52.946905,29.68,utilities,-83.1675,-37.8245,DEV-09819,False,3,8,60.73,0
TXN-00008084,C-1161,2026-07-25T11:18:52.946905,56.36,retail,-42.4549,112.7512,DEV-09396,True,2,8,178.41,0
TXN-00008085,C-0849,2026-07-26T08:18:52.946905,262.76,retail,82.2752,-65.3667,DEV-05024,False,4,13,24.02,1
TXN-00008086,C-2590,2026-07-25T09:18:52.946905,10.05,food,59.2506,115.8414,DEV-07892,True,4,3,16.9,0
TXN-00008087,C-3187,2026-06-06T04:18:52.946905,29.64,utilities,52.6742,57.9173,DEV-05749,False,1,9,75.95,0
TXN-00008088,C-0724,2026-07-17T16:18:52.946905,45.82,travel,25.2577,-76.691,DEV-03106,False,2,13,21.77,0
TXN-00008089,C-3283,2026-08-14T01:18:52.946905,146.66,food,-77.7841,-113.2074,DEV-06914,True,3,4,20.58,0
TXN-00008090,C-2945,2026-05-16T05:18:52.946905,154.16,digital,72.906,-32.3826,DEV-04228,True,1,2,113.69,0
TXN-00008091,C-3043,2026-08-09T12:18:52.946905,127.91,retail,-49.1273,154.1783,DEV-00436,False,1,6,13.65,0
TXN-00008092,C-1908,2026-07-27T08:18:52.946905,61.05,digital,-27.0118,1.1186,DEV-08074,True,4,6,27.09,0
TXN-00008093,C-4083,2026-05-27T13:18:52.946905,13.97,travel,17.5537,61.9171,DEV-01932,False,2,1,85.99,0
TXN-00008094,C-1499,2026-07-15T23:18:52.946905,154.76,travel,1.6897,-138.6908,DEV-07180,True,3,4,7.27,0
TXN-00008095,C-1313,2026-06-22T07:18:52.946905,83.72,food,48.5617,-110.4931,DEV-06120,True,3,1,32.09,1
TXN-00008096,C-0755,2026-06-18T06:18:52.946905,71.28,retail,-60.2361,176.852,DEV-00477,True,4,3,41.22,1
TXN-00008097,C-0497,2026-06-18T18:18:52.946905,313.48,travel,48.199,47.4957,DEV-08915,False,2,13,33.39,0
TXN-00008098,C-3295,2026-08-12T08:18:52.946905,3.25,travel,42.7397,37.1002,DEV-09415,True,1,2,87.07,0
TXN-00008099,C-3393,2026-07-17T12:18:52.946905,29.03,utilities,-65.1086,151.6354,DEV-01493,True,3,11,32.59,0
TXN-00008100,C-4206,2026-06-11T12:18:52.946905,22.31,digital,-37.0063,-121.8459,DEV-05664,True,3,11,10.3,0
TXN-00008101,C-1642,2026-08-14T16:18:52.946905,128.84,food,50.3477,33.9472,DEV-06207,False,2,4,67.85,0
TXN-00008102,C-1812,2026-07-12T21:18:52.946905,233.32,digital,57.996,-146.2293,DEV-00708,False,3,5,39.78,0
TXN-00008103,C-3862,2026-07-31T02:18:52.946905,76.77,digital,31.2076,178.516,DEV-06019,True,4,1,7.6,0
TXN-00008104,C-1948,2026-06-24T16:18:52.946905,224.54,retail,-21.6014,-65.8308,DEV-08244,False,1,1,32.54,1
TXN-00008105,C-0559,2026-05-25T04:18:52.946905,144.24,digital,6.7699,-55.3936,DEV-09556,True,4,1,79.77,0
TXN-00008106,C-3438,2026-05-30T16:18:52.946905,168.84,retail,32.5816,110.5286,DEV-09420,False,3,12,110.94,0
TXN-00008107,C-2462,2026-06-01T11:18:52.946905,2.4,retail,42.3768,133.6908,DEV-02043,False,2,14,254.44,0
TXN-00008108,C-0519,2026-06-28T21:18:52.946905,106.76,travel,-25.3512,25.0357,DEV-09963,False,2,2,230.06,0
TXN-00008109,C-1206,2026-06-24T10:18:52.946905,82.48,retail,9.8851,94.4531,DEV-04937,True,2,2,127.92,0
TXN-00008110,C-4671,2026-06-26T02:18:52.946905,186.32,utilities,-73.9835,83.5284,DEV-06287,False,3,4,39.2,0
TXN-00008111,C-4824,2026-06-30T06:18:52.946905,351.74,utilities,-48.9423,-25.1756,DEV-04275,False,3,6,35.96,0
TXN-00008112,C-2762,2026-05-27T03:18:52.946905,255.61,food,-30.2156,-102.5151,DEV-04029,True,2,2,11.77,0
TXN-00008113,C-3335,2026-06-01T05:18:52.946905,24.55,utilities,5.105,5.4127,DEV-05131,True,4,1,20.64,0
TXN-00008114,C-1250,2026-08-04T23:18:52.946905,18.88,digital,-60.8402,35.1076,DEV-05043,True,4,5,177.8,0
TXN-00008115,C-2632,2026-08-11T10:18:52.946905,162.0,retail,51.4742,100.861,DEV-04514,True,3,10,94.66,1
TXN-00008116,C-4727,2026-06-25T01:18:52.946905,62.75,food,84.5331,-77.3424,DEV-05397,False,1,13,20.28,0
TXN-00008117,C-4480,2026-05-28T11:18:52.946905,95.94,digital,30.1511,-34.2535,DEV-07805,True,3,8,48.17,0
TXN-00008118,C-4098,2026-06-10T10:18:52.946905,12.17,retail,-40.907,101.6659,DEV-01784,False,4,1,21.15,0
TXN-00008119,C-4220,2026-07-19T07:18:52.946905,34.54,food,-84.463,81.6196,DEV-04176,False,3,8,44.87,0
TXN-00008120,C-0412,2026-06-22T06:18:52.946905,54.92,food,-17.6127,-81.1526,DEV-06287,False,4,9,7.24,0
TXN-00008121,C-3648,2026-07-22T18:18:52.946905,355.46,utilities,3.5246,130.1183,DEV-04210,True,4,5,59.27,1
TXN-00008122,C-0852,2026-05-21T03:18:52.946905,30.37,food,87.4913,3.4522,DEV-04197,True,3,12,10.82,0
TXN-00008123,C-3193,2026-08-06T05:18:52.946905,77.28,retail,88.9901,-110.529,DEV-04009,True,2,7,11.3,0
TXN-00008124,C-2190,2026-05-30T01:18:52.946905,37.33,food,-10.4201,68.2658,DEV-09311,False,1,1,146.63,1
TXN-00008125,C-1850,2026-06-11T07:18:52.946905,94.56,digital,15.3178,76.5381,DEV-02760,False,1,11,25.07,0
TXN-00008126,C-2333,2026-07-19T06:18:52.946905,396.63,utilities,-7.3406,-22.4827,DEV-06454,False,4,12,15.97,0
TXN-00008127,C-2598,2026-07-19T01:18:52.946905,125.85,travel,-3.0499,173.5942,DEV-03861,False,1,4,4.24,0
