customer_id,name,segment,tenure_months,monthly_charges,total_charges,credit_limit,credit_utilization,education,marital_status,age,phone_service,internet_service,contract_type,payment_method,churn_flag,default_flag
C-4131,Customer 4131,sme,51,117.22,6632.75,5000,0.56,Bachelors,Married,57,No,DSL,One year,Mailed check,0,1
C-4132,Customer 4132,sme,48,107.23,1995.48,1000,0.39,PhD,Married,48,Yes,No,Two year,Electronic check,0,1
C-4133,Customer 4133,sme,59,50.84,3348.81,10000,0.4,PhD,Single,60,Yes,Fiber optic,Two year,Mailed check,0,0
C-4134,Customer 4134,enterprise,8,30.47,3685.32,5000,0.55,Bachelors,Single,70,Yes,Fiber optic,One year,Bank transfer,0,1
C-4135,Customer 4135,retail,60,72.06,6684.34,10000,0.36,High School,Single,62,Yes,No,One year,Electronic check,0,0
C-4136,Customer 4136,sme,49,23.65,7801.27,10000,0.11,PhD,Married,68,No,Fiber optic,One year,Credit card,0,0
C-4137,Customer 4137,sme,22,108.12,6832.2,10000,0.5,Masters,Married,45,No,Fiber optic,One year,Bank transfer,1,1
C-4138,Customer 4138,retail,18,48.4,1482.59,50000,0.51,High School,Married,39,No,No,One year,Electronic check,1,0
C-4139,Customer 4139,enterprise,23,114.34,7907.1,5000,0.67,PhD,Single,59,No,DSL,One year,Bank transfer,1,1
C-4140,Customer 4140,enterprise,15,28.13,6593.59,50000,0.46,PhD,Single,79,Yes,DSL,Two year,Electronic check,0,0
C-4141,Customer 4141,sme,32,75.95,567.22,10000,0.74,Masters,Married,34,No,Fiber optic,Two year,Mailed check,0,1
C-4142,Customer 4142,enterprise,58,36.85,1044.65,1000,0.58,Bachelors,Married,55,Yes,No,Month-to-month,Electronic check,0,1
C-4143,Customer 4143,retail,42,139.84,2906.99,1000,0.28,Masters,Married,72,No,DSL,Month-to-month,Mailed check,0,1
C-4144,Customer 4144,sme,69,60.05,3795.36,50000,0.22,PhD,Married,51,No,Fiber optic,One year,Bank transfer,0,0
C-4145,Customer 4145,sme,24,74.27,1373.6,50000,0.28,High School,Married,77,No,No,Two year,Electronic check,0,0
C-4146,Customer 4146,sme,1,82.92,4541.38,1000,0.1,PhD,Married,79,No,No,One year,Bank transfer,0,1
C-4147,Customer 4147,enterprise,36,146.43,3945.3,50000,0.47,PhD,Single,68,No,Fiber optic,One year,Electronic check,0,0
C-4148,Customer 4148,retail,45,133.04,3750.05,50000,0.43,Masters,Married,50,No,No,Month-to-month,Mailed check,1,1
C-4149,Customer 4149,enterprise,67,108.78,2293.61,5000,0.3,High School,Single,67,Yes,Fiber optic,Month-to-month,Mailed check,1,1
C-4150,Customer 4150,retail,11,73.63,6967.83,1000,0.26,Bachelors,Married,54,Yes,DSL,One year,Mailed check,0,1
C-4151,Customer 4151,retail,57,30.52,5968.84,1000,0.31,PhD,Married,70,No,No,Month-to-month,Mailed check,0,1
C-4152,Customer 4152,enterprise,5,113.7,1531.77,1000,0.37,High School,Single,79,Yes,DSL,One year,Bank transfer,0,1
C-4153,Customer 4153,sme,39,119.14,5776.33,5000,0.59,Masters,Married,33,No,DSL,Month-to-month,Credit card,0,1
C-4154,Customer 4154,enterprise,16,100.55,6166.46,5000,0.67,PhD,Married,73,Yes,DSL,Month-to-month,Credit card,0,1
C-4155,Customer 4155,retail,64,113.07,1813.59,50000,0.85,PhD,Married,73,Yes,Fiber optic,One year,Bank transfer,0,0
C-4156,Customer 4156,sme,1,67.34,5078.9,1000,0.76,Masters,Married,38,Yes,Fiber optic,One year,Mailed check,0,1
C-4157,Customer 4157,sme,37,115.3,3806.75,50000,0.17,Bachelors,Married,63,Yes,No,One year,Credit card,0,0
C-4158,Customer 4158,sme,63,78.62,828.46,10000,0.26,Masters,Married,67,No,Fiber optic,Two year,Mailed check,0,1
C-4159,Customer 4159,enterprise,70,126.07,5027.88,1000,0.35,Masters,Single,57,Yes,DSL,One year,Bank transfer,1,1
C-4160,Customer 4160,enterprise,8,93.37,6886.05,50000,0.55,Masters,Married,31,No,No,Two year,Bank transfer,0,0
C-4161,Customer 4161,enterprise,64,121.95,3736.12,1000,0.18,Bachelors,Single,46,Yes,No,Two year,Electronic check,0,1
C-4162,Customer 4162,sme,41,125.56,1158.94,50000,0.16,PhD,Married,57,Yes,DSL,Two year,Electronic check,0,1
C-4163,Customer 4163,enterprise,20,64.71,3029.51,1000,0.26,Masters,Married,53,Yes,No,One year,Credit card,1,1
C-4164,Customer 4164,enterprise,41,99.8,764.25,1000,0.29,Bachelors,Married,34,No,No,Two year,Mailed check,0,1
C-4165,Customer 4165,retail,9,67.31,3815.5,10000,0.13,Bachelors,Single,18,Yes,No,One year,Electronic check,0,0
C-4166,Customer 4166,retail,17,101.52,1672.05,1000,0.76,Masters,Married,40,Yes,DSL,One year,Electronic check,0,1
C-4167,Customer 4167,retail,39,64.88,1858.74,10000,0.72,PhD,Single,61,Yes,No,One year,Bank transfer,0,0
C-4168,Customer 4168,sme,55,85.49,946.62,5000,0.31,High School,Single,59,No,DSL,One year,Credit card,0,1
C-4169,Customer 4169,enterprise,12,48.3,2485.74,1000,0.86,High School,Single,51,Yes,Fiber optic,Month-to-month,Bank transfer,1,1
C-4170,Customer 4170,retail,63,28.44,6844.52,50000,0.56,High School,Single,38,Yes,No,Month-to-month,Electronic check,0,0
C-4171,Customer 4171,sme,45,85.82,7143.51,10000,0.81,High School,Single,43,No,No,Month-to-month,Credit card,0,1
C-4172,Customer 4172,retail,37,65.63,6948.32,50000,0.15,Masters,Married,48,Yes,No,One year,Credit card,0,0
C-4173,Customer 4173,retail,5,136.78,3714.48,5000,0.59,High School,Married,26,No,Fiber optic,Two year,Bank transfer,0,1
C-4174,Customer 4174,retail,33,99.51,4010.2,50000,0.32,High School,Single,35,No,Fiber optic,Month-to-month,Credit card,0,0
C-4175,Customer 4175,retail,6,139.66,7121.38,1000,0.15,High School,Single,53,Yes,No,One year,Mailed check,0,1
C-4176,Customer 4176,retail,16,61.17,5485.56,50000,0.19,Masters,Single,63,Yes,No,One year,Mailed check,0,0
C-4177,Customer 4177,enterprise,30,120.26,4356.53,5000,0.73,High School,Married,66,Yes,No,Month-to-month,Mailed check,0,1
C-4178,Customer 4178,sme,49,36.89,7663.4,10000,0.23,High School,Married,45,No,No,Month-to-month,Bank transfer,0,0
C-4179,Customer 4179,enterprise,12,107.34,3903.59,1000,0.53,Bachelors,Married,47,No,DSL,Two year,Credit card,0,1
C-4180,Customer 4180,retail,46,50.9,7940.28,5000,0.43,Bachelors,Single,20,Yes,No,Month-to-month,Mailed check,0,1
C-4181,Customer 4181,retail,41,29.87,4702.48,5000,0.54,High School,Married,44,Yes,Fiber optic,One year,Mailed check,1,1
C-4182,Customer 4182,enterprise,59,144.56,1572.61,10000,0.35,High School,Single,49,Yes,No,Month-to-month,Bank transfer,0,1
C-4183,Customer 4183,retail,58,30.78,1832.17,50000,0.52,PhD,Single,27,Yes,DSL,One year,Bank transfer,0,0
C-4184,Customer 4184,sme,47,28.89,5646.31,10000,0.24,Masters,Married,25,Yes,Fiber optic,Month-to-month,Mailed check,1,0
C-4185,Customer 4185,enterprise,59,111.76,5954.0,1000,0.31,PhD,Single,54,Yes,No,Two year,Credit card,0,1
C-4186,Customer 4186,sme,61,122.59,6313.4,1000,0.27,High School,Married,53,Yes,DSL,Month-to-month,Mailed check,0,1
C-4187,Customer 4187,retail,1,40.07,3568.15,10000,0.54,Masters,Married,28,No,Fiber optic,One year,Credit card,1,1
C-4188,Customer 4188,enterprise,63,115.07,1893.89,50000,0.39,Bachelors,Married,38,Yes,Fiber optic,One year,Bank transfer,0,0
C-4189,Customer 4189,enterprise,5,118.62,7925.24,50000,0.86,PhD,Married,50,Yes,No,Two year,Credit card,1,0
C-4190,Customer 4190,sme,29,84.06,3510.6,10000,0.28,PhD,Married,58,No,No,One year,Bank transfer,0,0
C-4191,Customer 4191,enterprise,16,45.43,6684.48,10000,0.32,High School,Married,18,Yes,DSL,One year,Mailed check,0,0
C-4192,Customer 4192,sme,8,149.7,2050.23,10000,0.55,Bachelors,Married,29,Yes,DSL,Month-to-month,Electronic check,1,1
C-4193,Customer 4193,retail,37,21.52,4181.95,1000,0.67,Bachelors,Single,26,Yes,Fiber optic,Two year,Credit card,0,1
C-4194,Customer 4194,enterprise,8,144.22,539.34,50000,0.66,PhD,Married,49,No,DSL,One year,Electronic check,0,1
C-4195,Customer 4195,retail,53,110.34,768.47,50000,0.52,PhD,Single,46,No,Fiber optic,Two year,Bank transfer,0,0
C-4196,Customer 4196,retail,56,38.61,1942.64,10000,0.28,PhD,Single,41,No,No,Two year,Bank transfer,0,0
C-4197,Customer 4197,sme,19,81.75,3608.53,50000,0.11,Bachelors,Married,25,Yes,No,One year,Electronic check,0,1
C-4198,Customer 4198,sme,12,74.69,2923.94,1000,0.89,High School,Married,49,Yes,DSL,Two year,Electronic check,0,1
C-4199,Customer 4199,enterprise,44,114.18,3325.26,1000,0.19,High School,Single,63,No,No,Month-to-month,Electronic check,0,1
C-4200,Customer 4200,retail,64,40.88,7981.16,1000,0.19,Bachelors,Married,47,Yes,DSL,Two year,Electronic check,0,1
C-4201,Customer 4201,sme,40,114.41,1168.6,50000,0.51,Masters,Married,50,No,Fiber optic,Two year,Bank transfer,0,0
C-4202,Customer 4202,retail,26,149.93,4113.91,5000,0.14,Masters,Married,24,No,DSL,Month-to-month,Bank transfer,0,1
C-4203,Customer 4203,retail,32,44.74,6202.95,5000,0.67,PhD,Single,25,Yes,No,Two year,Mailed check,0,1
C-4204,Customer 4204,retail,37,40.18,862.88,5000,0.46,Masters,Single,28,No,DSL,One year,Bank transfer,0,0
C-4205,Customer 4205,sme,6,82.39,1081.09,50000,0.75,High School,Married,65,Yes,Fiber optic,Month-to-month,Electronic check,1,1
C-4206,Customer 4206,enterprise,15,28.49,2277.21,50000,0.39,High School,Single,52,Yes,Fiber optic,One year,Bank transfer,0,0
C-4207,Customer 4207,retail,41,101.89,5940.03,1000,0.33,Bachelors,Married,58,Yes,Fiber optic,Month-to-month,Electronic check,0,1
C-4208,Customer 4208,retail,24,36.25,3383.97,5000,0.55,Bachelors,Married,19,Yes,No,Two year,Mailed check,0,1
C-4209,Customer 4209,retail,9,90.18,1162.61,50000,0.72,PhD,Married,79,Yes,DSL,Two year,Bank transfer,0,0
C-4210,Customer 4210,sme,48,82.44,5803.63,1000,0.18,Bachelors,Married,46,No,DSL,Two year,Electronic check,0,1
C-4211,Customer 4211,sme,19,67.64,5480.85,5000,0.18,High School,Single,43,Yes,DSL,One year,Credit card,0,1
C-4212,Customer 4212,enterprise,52,123.3,3058.77,1000,0.36,Bachelors,Married,32,Yes,DSL,Month-to-month,Bank transfer,0,1
C-4213,Customer 4213,enterprise,66,88.65,3770.12,50000,0.7,High School,Single,33,Yes,Fiber optic,One year,Bank transfer,0,0
C-4214,Customer 4214,sme,19,64.96,977.2,1000,0.11,Bachelors,Married,60,No,Fiber optic,Month-to-month,Electronic check,0,1
C-4215,Customer 4215,enterprise,21,21.98,6513.24,10000,0.42,Masters,Single,42,No,Fiber optic,Two year,Electronic check,1,0
C-4216,Customer 4216,sme,8,87.36,6074.75,1000,0.66,High School,Married,66,Yes,No,Month-to-month,Bank transfer,0,1
C-4217,Customer 4217,sme,51,132.94,2002.41,50000,0.79,High School,Married,30,No,DSL,Two year,Bank transfer,0,0
C-4218,Customer 4218,enterprise,25,56.15,2996.7,1000,0.62,Bachelors,Married,42,Yes,Fiber optic,Month-to-month,Credit card,0,1
C-4219,Customer 4219,enterprise,22,49.32,5141.84,5000,0.33,PhD,Married,64,Yes,Fiber optic,Two year,Credit card,0,1
C-4220,Customer 4220,retail,47,46.14,7017.85,50000,0.18,Masters,Married,45,No,No,One year,Mailed check,0,0
C-4221,Customer 4221,sme,66,63.66,5256.16,1000,0.51,PhD,Single,56,Yes,No,Two year,Electronic check,0,1
C-4222,Customer 4222,sme,55,143.02,2464.18,5000,0.29,High School,Single,49,Yes,DSL,Two year,Credit card,0,1
C-4223,Customer 4223,retail,7,129.95,3350.45,5000,0.5,PhD,Married,65,No,Fiber optic,Month-to-month,Mailed check,0,1
C-4224,Customer 4224,retail,68,97.71,986.55,1000,0.51,Masters,Single,74,Yes,DSL,One year,Mailed check,0,1
C-4225,Customer 4225,retail,9,128.29,4349.47,1000,0.15,Masters,Married,69,No,DSL,One year,Electronic check,0,1
C-4226,Customer 4226,sme,15,44.75,2097.8,10000,0.53,PhD,Married,65,Yes,Fiber optic,Two year,Mailed check,0,0
C-4227,Customer 4227,retail,52,73.93,5407.9,5000,0.84,Bachelors,Single,47,Yes,Fiber optic,One year,Electronic check,0,0
C-4228,Customer 4228,enterprise,40,122.13,6038.2,5000,0.52,PhD,Single,31,No,No,Two year,Electronic check,0,1
C-4229,Customer 4229,retail,23,42.03,2565.54,5000,0.81,Masters,Married,19,Yes,No,One year,Mailed check,0,1
C-4230,Customer 4230,sme,51,31.99,4794.29,50000,0.11,Bachelors,Single,77,Yes,DSL,Month-to-month,Electronic check,1,0
C-4231,Customer 4231,sme,50,49.76,5865.61,5000,0.84,Masters,Single,71,Yes,DSL,One year,Mailed check,0,0
C-4232,Customer 4232,sme,37,116.12,1018.09,10000,0.59,Bachelors,Married,59,No,No,Two year,Bank transfer,0,0
C-4233,Customer 4233,sme,55,83.32,3244.28,5000,0.47,PhD,Single,69,No,Fiber optic,One year,Electronic check,0,1
C-4234,Customer 4234,retail,70,110.26,6318.44,5000,0.49,Masters,Married,70,No,No,Month-to-month,Mailed check,1,1
C-4235,Customer 4235,enterprise,31,69.9,7345.45,1000,0.75,PhD,Single,45,Yes,DSL,Month-to-month,Credit card,0,1
C-4236,Customer 4236,retail,67,60.6,4271.34,5000,0.29,Masters,Single,73,Yes,DSL,Two year,Electronic check,0,1
C-4237,Customer 4237,retail,69,100.96,4223.95,10000,0.57,PhD,Single,49,No,No,Two year,Mailed check,0,1
C-4238,Customer 4238,sme,19,86.58,1647.47,5000,0.29,PhD,Married,75,No,Fiber optic,Two year,Electronic check,0,0
C-4239,Customer 4239,retail,37,111.79,5289.03,1000,0.7,Bachelors,Married,78,Yes,DSL,Month-to-month,Electronic check,0,1
C-4240,Customer 4240,enterprise,48,91.63,4816.24,5000,0.35,PhD,Single,49,No,Fiber optic,Two year,Credit card,0,1
C-4241,Customer 4241,sme,67,55.43,548.3,50000,0.27,PhD,Married,78,Yes,DSL,One year,Credit card,0,0
C-4242,Customer 4242,enterprise,64,134.91,7473.88,1000,0.27,PhD,Single,70,No,Fiber optic,Two year,Credit card,0,1
C-4243,Customer 4243,enterprise,15,25.35,3727.72,50000,0.43,Masters,Married,49,No,DSL,Two year,Credit card,0,0
C-4244,Customer 4244,retail,13,137.16,225.9,5000,0.62,PhD,Married,78,Yes,No,One year,Credit card,0,1
C-4245,Customer 4245,sme,21,127.66,2207.63,10000,0.12,Masters,Single,48,No,No,Two year,Mailed check,0,1
C-4246,Customer 4246,retail,27,121.82,5717.16,1000,0.89,PhD,Married,24,No,DSL,Two year,Electronic check,0,1
C-4247,Customer 4247,retail,16,71.24,4816.67,5000,0.35,PhD,Single,31,Yes,Fiber optic,One year,Electronic check,0,0
C-4248,Customer 4248,retail,4,64.32,939.47,1000,0.84,High School,Married,72,No,Fiber optic,Two year,Credit card,0,1
C-4249,Customer 4249,enterprise,14,142.19,4528.56,5000,0.21,PhD,Single,41,No,DSL,One year,Mailed check,1,1
C-4250,Customer 4250,enterprise,59,66.14,552.41,50000,0.45,Masters,Single,35,No,No,Two year,Mailed check,0,0
C-4251,Customer 4251,sme,28,40.27,3071.91,10000,0.67,PhD,Married,23,Yes,No,Month-to-month,Electronic check,0,0
C-4252,Customer 4252,sme,24,128.6,1377.69,1000,0.46,Masters,Married,34,Yes,No,One year,Electronic check,0,1
C-4253,Customer 4253,sme,7,89.33,6491.15,10000,0.64,Masters,Married,38,No,Fiber optic,Two year,Mailed check,0,0
C-4254,Customer 4254,sme,44,113.01,7987.21,50000,0.55,Masters,Married,51,No,DSL,One year,Credit card,1,0
C-4255,Customer 4255,retail,40,34.25,3685.24,50000,0.74,Masters,Married,69,Yes,No,One year,Credit card,0,1
C-4256,Customer 4256,enterprise,69,103.48,1386.84,10000,0.71,PhD,Single,49,No,Fiber optic,Two year,Bank transfer,0,1
C-4257,Customer 4257,enterprise,52,140.88,6310.61,5000,0.51,PhD,Married,69,Yes,No,One year,Mailed check,1,1
C-4258,Customer 4258,sme,61,30.14,7063.67,10000,0.35,PhD,Single,24,Yes,DSL,Month-to-month,Electronic check,0,0
C-4259,Customer 4259,retail,22,91.99,7754.97,50000,0.17,Bachelors,Married,33,No,Fiber optic,Two year,Bank transfer,0,0
C-4260,Customer 4260,sme,60,129.64,7739.37,50000,0.11,Bachelors,Single,74,No,No,Two year,Mailed check,0,1
C-4261,Customer 4261,retail,31,104.47,3930.52,1000,0.54,Masters,Married,51,No,Fiber optic,One year,Credit card,1,1
C-4262,Customer 4262,retail,33,89.17,4953.38,1000,0.37,High School,Single,56,No,No,One year,Bank transfer,0,1
C-4263,Customer 4263,retail,31,118.81,1815.4,50000,0.8,High School,Married,18,No,No,Two year,Credit card,1,1
C-4264,Customer 4264,sme,29,130.77,4297.26,5000,0.82,High School,Single,34,No,Fiber optic,Month-to-month,Credit card,0,1
C-4265,Customer 4265,retail,2,56.63,568.36,10000,0.88,Masters,Married,51,Yes,Fiber optic,One year,Electronic check,0,1
C-4266,Customer 4266,sme,34,111.0,3616.21,50000,0.55,Bachelors,Married,18,Yes,DSL,Month-to-month,Mailed check,0,0
C-4267,Customer 4267,retail,37,140.83,1593.63,10000,0.68,Masters,Single,60,Yes,DSL,Two year,Mailed check,1,1
C-4268,Customer 4268,enterprise,26,131.99,1478.62,10000,0.74,High School,Single,41,Yes,DSL,Month-to-month,Electronic check,0,1
C-4269,Customer 4269,sme,51,35.0,2129.96,5000,0.1,High School,Married,33,Yes,DSL,One year,Electronic check,0,1
C-4270,Customer 4270,enterprise,35,57.39,6185.01,50000,0.64,Masters,Married,71,Yes,No,Month-to-month,Electronic check,1,0
C-4271,Customer 4271,sme,52,30.14,1910.77,5000,0.23,Masters,Married,21,No,No,Two year,Electronic check,0,0
C-4272,Customer 4272,enterprise,53,144.29,4054.78,5000,0.34,Bachelors,Married,46,No,Fiber optic,Two year,Electronic check,0,1
C-4273,Customer 4273,enterprise,37,94.16,2165.23,1000,0.64,Masters,Married,59,Yes,DSL,One year,Bank transfer,0,1
C-4274,Customer 4274,sme,31,49.43,3255.44,10000,0.57,PhD,Married,30,Yes,No,One year,Mailed check,0,0
C-4275,Customer 4275,sme,4,59.44,4351.36,50000,0.44,Masters,Married,21,Yes,DSL,Month-to-month,Credit card,1,0
C-4276,Customer 4276,retail,71,108.88,2397.61,50000,0.69,Masters,Single,37,Yes,Fiber optic,Month-to-month,Electronic check,0,0
C-4277,Customer 4277,retail,61,118.51,2442.81,5000,0.15,PhD,Single,47,Yes,Fiber optic,Two year,Electronic check,0,1
C-4278,Customer 4278,enterprise,21,122.49,3795.66,5000,0.57,High School,Married,56,No,No,Month-to-month,Mailed check,1,1
C-4279,Customer 4279,sme,67,37.87,7356.59,1000,0.27,Masters,Single,51,No,No,Month-to-month,Electronic check,1,1
C-4280,Customer 4280,retail,31,57.48,7235.19,5000,0.46,Bachelors,Married,46,Yes,No,Two year,Credit card,0,0
C-4281,Customer 4281,enterprise,42,55.6,569.93,10000,0.86,Bachelors,Single,73,No,DSL,Two year,Electronic check,0,0
C-4282,Customer 4282,enterprise,21,94.66,5425.61,1000,0.32,Bachelors,Married,40,No,No,Two year,Electronic check,0,1
C-4283,Customer 4283,sme,52,123.32,4119.61,50000,0.38,High School,Married,75,Yes,No,Two year,Mailed check,1,0
C-4284,Customer 4284,enterprise,8,77.07,4821.52,1000,0.79,High School,Single,63,Yes,No,Two year,Mailed check,0,1
C-4285,Customer 4285,sme,13,109.1,6460.37,1000,0.55,High School,Married,22,Yes,DSL,Month-to-month,Electronic check,1,1
C-4286,Customer 4286,sme,12,100.03,4721.62,10000,0.25,Masters,Single,63,Yes,No,One year,Bank transfer,0,1
C-4287,Customer 4287,enterprise,51,51.88,2253.38,1000,0.85,Bachelors,Single,65,No,No,Two year,Bank transfer,0,1
C-4288,Customer 4288,retail,23,53.64,7803.46,10000,0.39,Bachelors,Married,25,Yes,DSL,Two year,Bank transfer,0,1
C-4289,Customer 4289,enterprise,56,27.14,6618.43,5000,0.63,PhD,Single,56,Yes,No,One year,Mailed check,1,0
C-4290,Customer 4290,sme,5,24.11,684.57,50000,0.62,Bachelors,Single,52,Yes,No,Two year,Credit card,0,1
C-4291,Customer 4291,retail,16,75.67,5873.39,1000,0.54,Masters,Single,79,No,DSL,Month-to-month,Mailed check,1,1
C-4292,Customer 4292,sme,20,39.9,5707.39,1000,0.63,PhD,Single,75,No,DSL,Two year,Bank transfer,1,1
C-4293,Customer 4293,enterprise,48,118.68,7795.35,50000,0.68,Bachelors,Married,65,No,No,Two year,Credit card,1,0
C-4294,Customer 4294,sme,30,51.97,1248.74,1000,0.43,High School,Single,70,Yes,No,One year,Mailed check,0,1
C-4295,Customer 4295,retail,71,81.52,5596.71,10000,0.48,PhD,Married,67,No,Fiber optic,Month-to-month,Credit card,0,0
C-4296,Customer 4296,enterprise,5,58.91,197.49,5000,0.63,High School,Married,71,No,Fiber optic,Two year,Bank transfer,0,0
C-4297,Customer 4297,retail,18,70.14,2534.97,10000,0.26,PhD,Married,53,No,Fiber optic,Two year,Mailed check,0,0
C-4298,Customer 4298,sme,3,141.6,4604.12,10000,0.68,High School,Married,79,Yes,Fiber optic,Two year,Credit card,1,1
C-4299,Customer 4299,sme,67,63.35,6014.04,1000,0.11,Bachelors,Single,58,No,Fiber optic,One year,Bank transfer,0,1
C-4300,Customer 4300,sme,40,111.69,3973.7,5000,0.8,Masters,Single,65,No,Fiber optic,Two year,Credit card,0,1
C-4301,Customer 4301,sme,67,113.48,2484.26,50000,0.17,PhD,Single,20,No,No,Two year,Mailed check,1,0
C-4302,Customer 4302,enterprise,39,33.15,573.31,50000,0.5,Masters,Single,36,No,No,Two year,Bank transfer,0,0
C-4303,Customer 4303,sme,51,96.49,5984.26,5000,0.3,PhD,Married,38,Yes,Fiber optic,Month-to-month,Mailed check,1,1
C-4304,Customer 4304,enterprise,19,118.09,2562.03,10000,0.7,PhD,Married,58,Yes,No,One year,Credit card,1,0
C-4305,Customer 4305,retail,21,89.41,6497.01,5000,0.11,Masters,Married,64,No,No,Month-to-month,Electronic check,1,1
C-4306,Customer 4306,enterprise,26,34.96,2898.25,10000,0.23,High School,Married,50,No,No,Month-to-month,Mailed check,1,1
C-4307,Customer 4307,retail,59,77.55,5936.95,5000,0.64,Masters,Single,51,No,No,Two year,Mailed check,0,1
C-4308,Customer 4308,retail,70,72.63,1427.73,50000,0.7,PhD,Single,35,No,DSL,One year,Credit card,1,0
C-4309,Customer 4309,enterprise,52,138.58,7071.17,50000,0.81,Masters,Married,33,Yes,Fiber optic,Two year,Electronic check,0,0
C-4310,Customer 4310,enterprise,6,113.83,5999.64,10000,0.2,PhD,Single,33,No,DSL,Month-to-month,Mailed check,1,0
C-4311,Customer 4311,retail,59,60.36,2112.79,50000,0.78,Masters,Single,57,No,DSL,Month-to-month,Mailed check,1,1
C-4312,Customer 4312,enterprise,21,43.86,7132.66,1000,0.15,Bachelors,Married,57,Yes,Fiber optic,Month-to-month,Electronic check,1,1
C-4313,Customer 4313,retail,35,80.77,1268.52,5000,0.87,Bachelors,Married,27,Yes,DSL,Month-to-month,Electronic check,1,1
C-4314,Customer 4314,retail,53,85.18,4655.2,50000,0.24,Masters,Married,36,No,No,One year,Bank transfer,0,0
C-4315,Customer 4315,retail,59,109.52,1046.85,50000,0.25,Masters,Married,22,Yes,No,Month-to-month,Mailed check,0,0
C-4316,Customer 4316,enterprise,55,38.15,3556.65,1000,0.57,Masters,Married,21,Yes,No,One year,Electronic check,0,1
C-4317,Customer 4317,retail,49,43.28,2427.19,10000,0.46,High School,Single,53,Yes,No,Month-to-month,Mailed check,0,0
C-4318,Customer 4318,sme,64,133.58,1097.31,1000,0.58,Masters,Single,35,Yes,DSL,Two year,Bank transfer,0,1
C-4319,Customer 4319,retail,14,117.66,5109.92,1000,0.24,High School,Married,18,No,Fiber optic,One year,Electronic check,0,1
C-4320,Customer 4320,retail,25,34.0,2762.1,50000,0.7,Masters,Single,43,No,DSL,One year,Mailed check,0,0
C-4321,Customer 4321,sme,34,33.87,5751.76,1000,0.59,Masters,Single,40,No,No,Month-to-month,Mailed check,0,1
C-4322,Customer 4322,sme,11,43.9,3945.62,10000,0.8,High School,Single,35,Yes,DSL,Two year,Mailed check,0,1
C-4323,Customer 4323,enterprise,66,117.61,6908.84,10000,0.52,High School,Single,55,No,Fiber optic,Month-to-month,Credit card,0,1
C-4324,Customer 4324,sme,25,80.05,5719.35,5000,0.53,Bachelors,Single,24,Yes,DSL,Two year,Bank transfer,0,1
C-4325,Customer 4325,retail,9,65.92,3551.68,10000,0.26,High School,Single,40,No,No,One year,Mailed check,0,0
C-4326,Customer 4326,sme,14,59.23,1006.72,1000,0.29,Bachelors,Single,44,No,No,Two year,Electronic check,0,1
C-4327,Customer 4327,enterprise,29,40.69,6197.38,1000,0.51,Masters,Married,18,Yes,No,Month-to-month,Mailed check,1,1
C-4328,Customer 4328,retail,28,137.29,413.91,10000,0.11,PhD,Single,31,No,Fiber optic,Month-to-month,Credit card,1,1
C-4329,Customer 4329,retail,1,116.03,478.07,50000,0.15,Bachelors,Married,27,Yes,DSL,Two year,Electronic check,1,0
C-4330,Customer 4330,sme,22,95.38,5607.23,1000,0.65,Bachelors,Single,37,Yes,No,One year,Bank transfer,0,1
C-4331,Customer 4331,sme,57,32.2,5102.46,10000,0.64,PhD,Single,28,Yes,Fiber optic,One year,Electronic check,0,1
C-4332,Customer 4332,sme,58,136.92,4000.71,50000,0.62,Masters,Married,41,Yes,No,One year,Mailed check,0,0
C-4333,Customer 4333,enterprise,28,93.82,3509.79,5000,0.45,Masters,Single,34,No,Fiber optic,Two year,Electronic check,1,1
C-4334,Customer 4334,sme,16,109.58,1430.69,50000,0.21,High School,Single,67,Yes,Fiber optic,One year,Credit card,1,0
C-4335,Customer 4335,sme,47,100.99,4607.77,50000,0.45,Masters,Married,43,No,Fiber optic,Month-to-month,Mailed check,1,0
C-4336,Customer 4336,enterprise,67,35.76,1438.41,10000,0.29,Bachelors,Married,38,No,Fiber optic,Month-to-month,Bank transfer,0,0
C-4337,Customer 4337,sme,43,82.42,5105.37,5000,0.12,High School,Single,47,Yes,Fiber optic,Two year,Bank transfer,0,1
C-4338,Customer 4338,enterprise,2,76.88,2556.03,5000,0.26,High School,Married,30,Yes,DSL,One year,Electronic check,0,1
C-4339,Customer 4339,retail,32,47.72,3153.04,10000,0.61,Masters,Single,35,Yes,No,Month-to-month,Bank transfer,1,0
C-4340,Customer 4340,enterprise,63,98.39,4053.01,1000,0.87,Masters,Single,70,Yes,DSL,Month-to-month,Bank transfer,0,1
C-4341,Customer 4341,enterprise,7,140.69,7359.61,50000,0.22,PhD,Married,74,Yes,No,One year,Electronic check,0,0
C-4342,Customer 4342,retail,4,62.93,336.95,50000,0.37,PhD,Married,53,No,Fiber optic,Month-to-month,Credit card,1,0
C-4343,Customer 4343,enterprise,71,146.03,2928.81,1000,0.52,PhD,Single,78,Yes,DSL,One year,Bank transfer,0,1
C-4344,Customer 4344,retail,27,109.52,1814.06,50000,0.56,Masters,Single,51,Yes,Fiber optic,Month-to-month,Bank transfer,1,0
C-4345,Customer 4345,retail,61,79.5,4602.56,5000,0.65,High School,Single,69,No,DSL,Two year,Electronic check,0,1
